Date (MDY),1-Air_Temperature (Deg C)
2/28/2018,58.3
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.8
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.3
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.3
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.3
2/28/2018,58.3
2/28/2018,58.3
2/28/2018,58.4
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.7
2/28/2018,57.7
2/28/2018,57.7
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.7
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.7
2/28/2018,57.7
2/28/2018,57.8
2/28/2018,58
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.3
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.7
2/28/2018,57.7
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.2
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.2
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.8
2/28/2018,58
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.3
2/28/2018,58.3
2/28/2018,58.3
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.3
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.6
2/28/2018,57.6
2/28/2018,57.7
2/28/2018,57.7
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.7
2/28/2018,57.8
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.3
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,58.1
2/28/2018,58.3
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.8
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,57.8
2/28/2018,58.1
2/28/2018,58
2/28/2018,58
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58.1
2/28/2018,58.1
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.2
2/28/2018,58.1
2/28/2018,57.9
2/28/2018,57.9
2/28/2018,58
2/28/2018,58.1
2/28/2018,58
2/28/2018,57.8
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,57.8
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.2
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.2
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.7
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58
3/1/2018,57.8
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.7
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,57.8
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.3
3/1/2018,58.3
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58
3/1/2018,58
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.2
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.3
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.1
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,57.9
3/1/2018,57.8
3/1/2018,58
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58
3/1/2018,58
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.1
3/1/2018,58.2
3/1/2018,58.2
3/1/2018,58
3/1/2018,57.9
3/1/2018,57.9
3/1/2018,57.9
